,Unnamed: 0,id,scrape_id,host_id,host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4766,4766,35377595.0,20200000000000.0,77153972,16,41.16034,-8.61123,2,1.0,1.0,1.0,2,100,23,49,71,339,144,28,1,4.76,4.85,4.83,4.88,4.89,4.54,4.73,11,11,0,0,2.14
4767,4767,35378706.0,20200000000000.0,266333219,1,41.1535,-8.59421,2,1.0,1.0,1.0,3,1125,30,60,90,365,123,31,1,4.84,4.82,4.87,4.89,4.91,4.51,4.75,1,0,1,0,1.83
4769,4769,35383710.0,20200000000000.0,266126485,3,41.14628,-8.60263,4,1.0,0.0,2.0,3,31,10,10,10,166,32,8,0,4.84,4.97,4.91,4.94,4.81,4.97,4.91,3,3,0,0,0.48
4770,4770,35384210.0,20200000000000.0,266126485,3,41.14648,-8.6026,4,1.0,0.0,2.0,3,31,8,8,8,111,13,0,0,4.77,4.92,5.0,4.92,4.85,4.92,4.62,3,3,0,0,0.19
4777,4777,35423594.0,20200000000000.0,90781628,10,41.14979,-8.60579,6,1.0,2.0,6.0,1,10,20,49,76,306,183,55,1,4.76,4.78,4.83,4.94,4.92,4.96,4.75,10,10,0,0,2.76
4779,4779,35464785.0,20200000000000.0,99496395,3,41.14855,-8.60571,2,1.0,1.0,2.0,1,1125,20,49,79,353,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,0,0,0,0.02
4780,4780,35464939.0,20200000000000.0,99496395,3,41.1485,-8.60559,2,1.0,1.0,2.0,1,1125,21,51,74,343,0,0,0,,,,,,,,3,0,0,0,
4781,4781,35465020.0,20200000000000.0,99496395,3,41.14832,-8.60604,2,1.0,1.0,1.0,1,1125,15,42,72,325,2,0,0,5.0,5.0,4.5,4.5,5.0,4.5,5.0,3,0,0,0,0.03
4783,4783,35484366.0,20200000000000.0,16211101,11,41.14659,-8.59486,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0,0,,,,,,,,11,11,0,0,
4784,4784,35520314.0,20200000000000.0,217922612,21,41.15398,-8.60384,3,1.0,1.0,2.0,2,180,26,56,71,71,104,5,0,4.94,4.96,4.99,4.96,4.99,4.92,4.92,21,21,0,0,1.57
4786,4786,35534496.0,20200000000000.0,267342095,1,41.146393,-8.593654,2,1.0,1.0,1.0,3,6,11,41,71,346,63,2,0,4.76,4.89,4.9,4.94,4.95,4.79,4.59,1,1,0,0,0.94
4789,4789,35571605.0,20200000000000.0,225110194,1,41.15239,-8.59236,4,,1.0,,2,90,0,0,0,0,18,0,0,4.89,4.94,5.0,5.0,5.0,4.78,4.78,1,1,0,0,0.28
4790,4790,35575018.0,20200000000000.0,50676753,1,41.14665,-8.6308,4,1.5,2.0,3.0,2,730,28,58,81,356,42,9,0,4.88,4.9,4.88,4.88,4.86,4.71,4.76,1,1,0,0,0.64
4791,4791,35590929.0,20200000000000.0,192077791,8,41.1487,-8.604,4,1.0,2.0,2.0,2,31,0,10,26,293,19,3,0,4.63,4.68,4.79,4.84,4.63,4.79,4.68,8,8,0,0,0.35
4792,4792,35591838.0,20200000000000.0,192077791,8,41.14828,-8.60291,4,1.0,1.0,1.0,2,31,8,30,53,314,41,4,0,4.71,4.8,4.76,4.88,4.8,4.98,4.88,8,8,0,0,1.0
4793,4793,35594544.0,20200000000000.0,192077791,8,41.14871,-8.6026,4,1.0,2.0,2.0,2,31,5,16,34,305,74,13,1,4.69,4.78,4.77,4.8,4.72,4.89,4.76,8,8,0,0,1.71
4797,4797,35600973.0,20200000000000.0,209522823,3,41.14634,-8.61702,2,1.0,1.0,2.0,3,90,9,9,9,82,33,5,0,4.55,4.76,4.64,4.79,4.91,4.94,4.67,3,3,0,0,0.49
4800,4800,35603697.0,20200000000000.0,267855669,1,41.15966,-8.62627,2,,1.0,,2,1000,0,0,0,0,24,0,0,4.63,4.92,4.63,4.79,4.92,4.75,4.63,1,1,0,0,0.36
4802,4802,35604637.0,20200000000000.0,582444,11,41.148182,-8.613634,3,1.0,1.0,2.0,1,365,4,16,22,230,29,0,0,4.66,4.93,4.83,4.83,4.86,4.9,4.69,11,11,0,0,0.43
4810,4810,35631265.0,20200000000000.0,3565697,9,41.14258,-8.61316,2,1.0,1.0,1.0,2,90,30,60,90,363,138,32,1,4.94,4.96,4.98,4.93,4.96,4.94,4.86,9,9,0,0,2.07
4819,4819,35642830.0,20200000000000.0,132794596,13,41.14039,-8.64177,4,1.0,1.0,4.0,1,365,22,52,67,326,14,6,0,4.57,4.79,4.79,4.71,4.64,4.57,4.71,13,13,0,0,0.22
4820,4820,35643694.0,20200000000000.0,450040597,9,41.16091,-8.61082,2,,1.0,,1,1125,0,0,0,0,86,2,0,4.7,4.76,4.66,4.85,4.72,4.62,4.6,2,1,0,0,1.29
4822,4822,35651605.0,20200000000000.0,268981978,1,41.13483,-8.6056,4,1.0,0.0,2.0,2,30,23,53,83,358,14,0,0,4.86,5.0,4.86,5.0,5.0,4.86,4.5,1,1,0,0,0.21
4825,4825,35673797.0,20200000000000.0,192077791,8,41.14899,-8.60381,2,1.0,1.0,1.0,2,31,15,36,64,333,100,16,0,4.66,4.81,4.8,4.83,4.67,4.82,4.71,8,8,0,0,1.53
4826,4826,35674678.0,20200000000000.0,192077791,8,41.14905,-8.60307,2,1.0,1.0,1.0,2,31,9,18,32,290,2,1,0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,8,8,0,0,0.06
4827,4827,35675053.0,20200000000000.0,220724625,4,41.15886,-8.62956,2,1.0,1.0,1.0,1,31,0,0,0,59,15,0,0,5.0,4.87,5.0,4.93,4.93,4.8,4.8,4,4,0,0,0.28
4828,4828,35675084.0,20200000000000.0,192077791,8,41.15027,-8.60408,2,1.0,1.0,1.0,2,31,10,27,44,313,50,0,0,4.74,4.88,4.94,4.94,4.72,4.88,4.84,8,8,0,0,1.04
4829,4829,35675412.0,20200000000000.0,192077791,8,41.14878,-8.60411,2,1.0,1.0,1.0,2,31,15,30,52,327,110,20,2,4.58,4.78,4.75,4.75,4.6,4.87,4.65,8,8,0,0,1.68
4830,4830,35698347.0,20200000000000.0,268428951,2,41.15833,-8.60932,3,1.0,1.0,2.0,1,31,5,23,44,317,117,47,0,4.64,4.73,4.46,4.87,4.86,4.69,4.56,2,2,0,0,1.77
4834,4834,35725707.0,20200000000000.0,142371613,15,41.12473,-8.60078,6,1.0,2.0,2.0,3,180,19,49,79,354,128,24,0,4.85,4.91,4.9,4.88,4.91,4.79,4.79,12,12,0,0,1.92
4839,4839,35739673.0,20200000000000.0,220724625,4,41.15988,-8.62774,2,1.0,1.0,1.0,1,1125,0,0,0,59,8,0,0,4.5,4.38,4.38,4.5,4.5,4.38,4.13,4,4,0,0,0.15
4840,4840,35740186.0,20200000000000.0,220724625,4,41.15856,-8.62979,2,1.0,1.0,2.0,1,1125,0,0,0,59,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,0,0,0.02
4842,4842,35741684.0,20200000000000.0,250054559,4,41.14306,-8.61704,2,1.0,1.0,1.0,2,1125,25,55,85,360,132,3,0,4.81,4.87,4.94,4.86,4.89,4.83,4.75,4,4,0,0,3.66
4843,4843,35749708.0,20200000000000.0,268923231,1,41.15256,-8.60062,4,1.0,1.0,2.0,3,360,25,55,85,360,24,7,0,4.79,4.63,4.79,4.96,4.92,4.67,4.5,1,1,0,0,0.36
4847,4847,35762866.0,20200000000000.0,231994631,5,41.15336,-8.6131,2,1.0,1.0,1.0,2,180,23,53,83,358,12,4,0,5.0,5.0,4.92,5.0,5.0,5.0,5.0,5,5,0,0,0.33
4850,4850,35768055.0,20200000000000.0,52421989,11,41.14803,-8.61343,6,,,,2,30,0,0,0,0,82,0,0,4.7,4.9,4.7,4.83,4.84,4.96,4.66,1,1,0,0,1.25
4857,4857,35787949.0,20200000000000.0,269220282,1,41.15307,-8.60197,4,1.0,1.0,2.0,3,360,24,54,84,359,61,15,0,4.67,4.54,4.93,4.87,4.92,4.46,4.54,1,1,0,0,0.93
4867,4867,35841418.0,20200000000000.0,234594932,1,41.15935,-8.60133,6,1.0,2.0,2.0,2,30,27,57,87,104,33,3,0,4.48,4.52,4.64,4.7,4.82,4.3,4.18,1,1,0,0,0.51
4871,4871,35855429.0,20200000000000.0,268143414,2,41.16031,-8.61095,4,,2.0,,1,365,0,0,0,0,15,1,0,4.67,4.67,4.73,4.6,4.87,4.53,4.47,1,0,0,0,0.23
4874,4874,35869601.0,20200000000000.0,185047129,1,41.15512,-8.60409,4,1.0,1.0,2.0,2,60,18,40,65,227,76,19,1,4.99,4.97,5.0,4.97,4.99,4.76,4.92,1,1,0,0,1.15
4875,4875,35871220.0,20200000000000.0,261547363,3,41.15859,-8.61431,4,,1.0,,2,365,0,0,0,0,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,3,3,0,0,0.05
4876,4876,35876630.0,20200000000000.0,64075974,3,41.15371,-8.63044,7,1.5,3.0,3.0,2,1125,25,55,85,265,151,32,0,4.66,4.7,4.7,4.85,4.89,4.68,4.67,1,1,0,0,2.28
4877,4877,35892825.0,20200000000000.0,269970369,1,41.14758,-8.62455,4,1.0,1.0,1.0,2,5,0,12,42,42,27,0,0,4.85,4.93,4.74,4.85,4.96,4.85,4.74,1,1,0,0,0.41
4880,4880,35908030.0,20200000000000.0,98117902,3,41.14973,-8.60307,2,1.0,1.0,1.0,1,1125,30,60,90,365,0,0,0,,,,,,,,3,0,0,0,
4881,4881,35908407.0,20200000000000.0,98117902,3,41.14979,-8.605,2,1.0,1.0,1.0,1,1125,30,60,90,365,0,0,0,,,,,,,,3,0,0,0,
4882,4882,35908665.0,20200000000000.0,98117902,3,41.14941,-8.60304,2,1.0,1.0,1.0,1,1125,30,60,90,365,0,0,0,,,,,,,,3,0,0,0,
4884,4884,35927919.0,20200000000000.0,270237755,1,41.15298,-8.60136,6,2.0,3.0,4.0,3,360,22,52,82,347,45,17,1,4.89,4.84,4.96,4.98,5.0,4.73,4.82,1,1,0,0,0.69
