,id,host_id,neighbourhood_group,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25690,1293752172663836636,245618000.0,,19.4078711,-99.1739749,1356.0,1.0,0.0,,,34,0.0,
25691,1293755264924974970,245618000.0,,19.4078711,-99.1739749,2048.0,1.0,1.0,1.0,,28,1.0,
25692,1293756644011234129,245618000.0,,19.4078711,-99.1739749,2076.0,1.0,1.0,1.0,,29,1.0,
25693,1293758560302612136,245618000.0,,19.4204766,-99.1668596,1543.0,1.0,0.0,,,23,0.0,
25694,1293776830064366652,66510852.0,,19.4086346,-99.171567,663.0,1.0,2.0,1.71,6.0,361,2.0,
25695,1293826190681900183,333035396.0,,19.420692653869537,-99.16620069148831,3671.0,1.0,3.0,3.0,,354,3.0,
25696,1293830769340341975,33323056.0,,19.43917588302944,-99.19279258465576,,10.0,1.0,1.0,3.0,33,1.0,
25697,1293843407022692803,,,19.412779913595855,-99.10563051794352,703.0,3.0,0.0,,1.0,363,0.0,
25698,1293864921945837988,333035396.0,,19.40866172530258,-99.18045905265144,1745.0,1.0,3.0,3.0,,358,3.0,
25699,1293890020034390660,26303769.0,,19.409687759319137,-99.18805316090584,4900.0,1.0,0.0,,4.0,364,0.0,
25700,1294177412321828361,,,19.347656,-99.1643832,993.0,2.0,1.0,1.0,1.0,320,1.0,
25701,1294267516722807680,47217534.0,,19.4380838,-99.1996644,2400.0,1.0,0.0,,4.0,347,0.0,
25702,1294326366370613984,,,19.4336461,-99.1456289,2434.0,2.0,0.0,,1.0,340,0.0,
25703,1294352099351945213,485304566.0,,19.4086346,-99.171567,711.0,1.0,0.0,,5.0,360,0.0,
25704,1294388346914646355,,,19.32952536588309,-99.16927581894028,439.0,1.0,1.0,1.0,14.0,361,1.0,
25705,1294390065110924200,,,19.329673208418907,-99.16890671783392,450.0,1.0,1.0,1.0,14.0,362,1.0,
25706,1294391046759169729,,,19.331190319050854,-99.17091842060002,1320.0,1.0,0.0,,14.0,360,0.0,
25707,1294392083774770397,,,19.331648580603336,-99.17100013750633,880.0,1.0,0.0,,14.0,361,0.0,
25708,1294393102858792745,,,19.32970731197779,-99.1702715916144,800.0,1.0,0.0,,14.0,355,0.0,
25709,1294394681382187225,,,19.33163,-99.16891,850.0,1.0,0.0,,14.0,360,0.0,
25710,1294402724856277952,281523616.0,,19.437455,-99.1890284,1800.0,30.0,0.0,,2.0,358,0.0,
25711,1294403220472517616,10764020.0,,19.408547761464792,-99.17957303137736,3300.0,1.0,0.0,,,359,0.0,
25712,1294411005627549735,314492551.0,,19.3495743,-99.1593362,1200.0,1.0,0.0,,16.0,301,0.0,
25713,1294436637096127473,4889878.0,,19.4106885,-99.1652989,,4.0,0.0,,2.0,4,0.0,
25714,1294479287311222826,92359446.0,,19.4024452,-99.1729232,1200.0,3.0,0.0,,1.0,344,0.0,
25715,1298040964143527089,124743956.0,,19.4107397,-99.1795983,302.0,1.0,4.0,4.0,7.0,330,4.0,
25716,1298042322610167908,542269358.0,,19.40717411966526,-99.17200882281668,4345.0,1.0,0.0,,6.0,291,0.0,
25717,1298050150504504664,386525775.0,,,,650.0,1.0,1.0,1.0,4.0,364,1.0,
25718,1298051978712544183,124743956.0,,19.4107397,-99.1795983,302.0,1.0,1.0,1.0,7.0,361,1.0,
25719,1298057203923969296,124743956.0,,19.4107397,-99.1795983,306.0,1.0,1.0,1.0,7.0,360,1.0,
25720,1298061496412052352,124743956.0,,19.4107397,-99.1795983,302.0,1.0,2.0,2.0,7.0,358,2.0,
25721,1298063531643922791,386525775.0,,,,650.0,1.0,0.0,,4.0,364,0.0,
25722,1298063578861525664,50305161.0,,19.4106995,-99.1821492,,50.0,0.0,,96.0,332,0.0,
25723,1298066813415570015,386525775.0,,,,520.0,1.0,1.0,1.0,4.0,344,1.0,
25724,1298091708473409302,152128601.0,,19.39466,-99.16737,1566.0,1.0,0.0,,8.0,87,0.0,
25725,1298096447610337208,50305161.0,,19.435001576482,-99.15329174907497,,,0.0,,96.0,364,0.0,
25726,1298125720481324097,542269358.0,,19.405317214213913,-99.17176278459948,4345.0,1.0,0.0,,6.0,320,0.0,
25727,1298127466107717134,542269358.0,,19.40639556976136,-99.1716857495118,5230.0,1.0,0.0,,6.0,320,0.0,
25728,1298129148523809306,542269358.0,,19.40521319119408,-99.1732574438139,5948.0,1.0,0.0,,6.0,336,0.0,
25729,1298130415058494250,50817978.0,,19.34698,-99.17799,6000.0,2.0,0.0,,1.0,365,0.0,
25730,1298130625814611224,542269358.0,,19.40591,-99.17365,4345.0,1.0,0.0,,6.0,320,0.0,
25731,1298134348846613785,542269358.0,,19.405620372969,-99.17179374479936,5948.0,1.0,0.0,,6.0,334,0.0,
25732,1298190525562729214,580794837.0,,19.443271207854025,-99.18453484101384,1150.0,1.0,1.0,1.0,1.0,352,1.0,
25733,1298212758361551421,221906870.0,,19.4535309,-99.1794295,600.0,1.0,0.0,,1.0,178,0.0,
25734,1298218194060605787,460930306.0,,19.38591874450631,-99.19449097238092,1163.0,1.0,3.0,3.0,1.0,256,3.0,
25735,1298234256976890230,42436205.0,,19.4309847,-99.1431502,592.0,2.0,2.0,2.0,28.0,165,2.0,
25736,1298278661703982625,422005343.0,,19.420699864650587,-99.17105084941709,670.0,3.0,2.0,2.0,2.0,232,2.0,
25737,1298527920305592160,,,19.42724994689117,-99.1662359668706,945.0,2.0,4.0,4.0,1.0,305,4.0,
25738,1298528948180678208,476968419.0,,19.3842042275038,-99.19194856786586,500.0,7.0,0.0,,1.0,363,0.0,
25739,1298534543932859229,46247902.0,,19.34775,,950.0,1.0,0.0,,7.0,80,0.0,
25740,1298536303925003676,,,19.3478692,-99.1541024,441.0,1.0,1.0,1.0,2.0,362,1.0,
25741,1298592813948086305,31556288.0,,19.352282768387035,-99.16179001660385,1843.0,2.0,0.0,,2.0,126,0.0,
25742,1298609611694927936,104368789.0,,19.420752021545223,-99.17167353595067,1256.0,1.0,0.0,,2.0,37,0.0,
25743,1298615785466695713,381391737.0,,19.39488,-99.17856,640.0,4.0,0.0,,1.0,37,0.0,
25744,1298631002393007393,421166436.0,,19.43248,-99.14446,380.0,3.0,0.0,,8.0,365,0.0,
25745,1298631697703315931,142035827.0,,19.40175862517834,-99.14587274193764,,3.0,0.0,,2.0,305,0.0,
25746,1298633137215248943,,,19.444034267848355,-99.20193215615885,3021.0,2.0,1.0,1.0,1.0,330,1.0,
25747,1298658471735425311,266838977.0,,19.39732,-99.14829,429.0,1.0,0.0,,1.0,334,0.0,
25748,1298660574950969991,43025935.0,,19.41709,-99.16764,6000.0,1.0,0.0,,3.0,362,0.0,
25749,1298662319052548223,542837539.0,,19.35055124345489,,250.0,1.0,0.0,,3.0,89,0.0,
25750,1298666029751966545,43025935.0,,19.417021362731024,-99.1675211126244,3000.0,1.0,0.0,,3.0,362,0.0,
25751,1298679672282519938,43025935.0,,19.41539,-99.16861,3000.0,1.0,0.0,,3.0,362,0.0,
25752,1298726237800207714,38262958.0,,19.41873,-99.1726,885.0,2.0,1.0,1.0,1.0,85,1.0,
25753,1298754004892719599,114045632.0,,19.35600141512075,,1132.0,3.0,0.0,,7.0,337,0.0,
25754,1298801862351971956,61257507.0,,19.3776457,-99.1584436,950.0,2.0,0.0,,10.0,357,0.0,
25755,1298814955516804292,61257507.0,,19.3776457,-99.1584436,950.0,1.0,0.0,,10.0,31,0.0,
25756,1298817657289827426,61257507.0,,19.3776457,-99.1584436,950.0,1.0,0.0,,10.0,31,0.0,
25757,1298825266487617448,,,19.42741,-99.1604846,1441.0,1.0,0.0,,32.0,349,0.0,
25758,1298830120879623294,31540218.0,,19.44687680873126,-99.21948228031395,793.0,2.0,2.0,2.0,11.0,358,2.0,
25759,1296751593855364260,489205432.0,,19.382831616041983,-99.1623601006679,710.0,2.0,0.0,,3.0,365,0.0,
25760,1296789541623226497,489205432.0,,19.38319,-99.16263,2222.0,1.0,0.0,,3.0,267,0.0,
25761,1296793253314750933,183535743.0,,19.415838158872567,-99.1614511313609,6080.0,3.0,0.0,,1.0,33,0.0,
25762,1296803025350469630,489205432.0,,19.38131,-99.16077,1244.0,1.0,0.0,,3.0,362,0.0,
25763,1296820756314204178,455989965.0,,19.3712738,-99.1697059,1843.0,2.0,2.0,2.0,11.0,126,2.0,
25764,1297088322011379559,150617712.0,,19.41233684308667,-99.17621286373978,142.0,1.0,0.0,,41.0,365,0.0,
25765,1297098649624205994,150617712.0,,19.4127002,-99.1752736,142.0,1.0,0.0,,41.0,361,0.0,
25766,1297113784001942858,86341549.0,,19.398180059025513,-99.10106979310513,1200.0,1.0,6.0,,1.0,335,6.0,
25767,1297168262288712224,150617712.0,,19.4050324,-99.1745805,142.0,1.0,0.0,,41.0,361,0.0,
25768,1297172957206163524,150617712.0,,19.4107397,-99.1795983,205.0,1.0,1.0,1.0,41.0,365,1.0,
25769,1297191175996846776,150617712.0,,19.4107397,-99.1795983,207.0,1.0,0.0,,41.0,365,0.0,
25770,1297200095928877118,32718754.0,,19.4242091284214,-99.14603367447862,1415.0,4.0,0.0,,18.0,57,0.0,
25771,1297206267347641383,14241091.0,,19.4154507,-99.1551506,1042.0,2.0,5.0,5.0,1.0,343,5.0,
25772,1297207402838608190,500447045.0,,19.3869477,-99.18077,1415.0,2.0,2.0,2.0,9.0,359,2.0,
25773,1297210655155468227,575443118.0,,19.424080145322996,-99.1458088732749,1358.0,4.0,1.0,1.0,18.0,57,1.0,
25774,1297265583815357487,,,19.40687077252806,-99.1482317476635,890.0,1.0,3.0,3.0,1.0,355,3.0,
25775,1297273000736831461,,,19.408600258552493,-99.1701000476904,4400.0,1.0,0.0,,1.0,365,0.0,
25776,1297371257552083789,124929567.0,,19.43312876037927,-99.17637926215411,1686.0,1.0,1.0,1.0,2.0,177,1.0,
25777,1297413749004817721,355750680.0,,19.4239305,-99.1548491,2261.0,2.0,0.0,,9.0,49,0.0,
25778,1297423831628955019,,,19.390420297246493,-99.15274555959591,,,0.0,,1.0,44,0.0,
25779,1297446711624222905,181698353.0,,19.41945062538287,-99.10891251018288,1123.0,1.0,2.0,2.0,2.0,86,2.0,
25780,1297464760614733987,61264670.0,,19.4158571,-99.1771758,,2.0,0.0,,4.0,36,0.0,
25781,1297489031136554893,,,19.4520203,-99.1333725,439.0,1.0,0.0,,1.0,365,0.0,
25782,1297489611173158863,61264670.0,,19.41665,-99.16962,9172.0,3.0,0.0,,4.0,58,0.0,
25783,1297491083222878350,304737684.0,,19.45262360583547,-99.13381749051536,594.0,2.0,0.0,,1.0,330,0.0,
25784,1297519107726901676,34863435.0,,19.41453,-99.15617,880.0,1.0,1.0,1.0,1.0,364,1.0,
25785,1297561127080370074,45891803.0,,19.372600557377854,-99.16963238327976,950.0,2.0,4.0,4.0,3.0,273,4.0,
25786,1297818869971096455,,,19.3560858,-99.1262245,290.0,1.0,1.0,1.0,1.0,365,1.0,
25787,1297823736189047466,123956685.0,,19.3617601,-99.140227,888.0,2.0,0.0,,3.0,357,0.0,
25788,1297838796503699147,524111275.0,,19.4240489,-99.1680368,1763.0,1.0,1.0,1.0,2.0,348,1.0,
25789,1297884177709584342,,,19.4212099,-99.1555795,1840.0,1.0,0.0,,2.0,358,0.0,
25790,1297886401809107201,520229029.0,,19.3687734,-99.1775978,1200.0,1.0,0.0,,6.0,365,0.0,
25791,1297892845170142888,,,19.4212099,-99.1555795,2031.0,1.0,0.0,,2.0,357,0.0,
25792,1297893937961903482,520229029.0,,19.3687734,-99.1775978,,1.0,1.0,1.0,6.0,364,1.0,
25793,1297910224539142618,333035396.0,,19.456961632516897,-99.187264094538,819.0,1.0,0.0,,,365,0.0,
25794,1297986197549928162,152128601.0,,19.39412700449816,-99.16895244873446,521.0,1.0,0.0,,8.0,364,0.0,
25795,1297997600937664994,87868953.0,,19.413128837159192,-99.102755561471,698.0,2.0,0.0,,1.0,343,0.0,
25796,1298027147444763745,368484187.0,,19.46123,-99.19002,2200.0,1.0,0.0,,9.0,365,0.0,
25797,1298027250899494750,537953880.0,,19.410265349395605,-99.1778934294354,650.0,1.0,2.0,2.0,2.0,344,2.0,
25798,1300018826829724924,530494363.0,,19.407,-99.16863,3377.0,1.0,4.0,4.0,6.0,326,4.0,
25799,1300091134400982722,,,19.36422,-99.15172,1300.0,1.0,2.0,2.0,1.0,363,2.0,
25800,1300112501704237228,,,19.4173108,-99.2325963,1095.0,1.0,0.0,,1.0,80,0.0,
25801,1300114478534430473,18661947.0,,19.42232,-99.17109,491.0,2.0,0.0,,1.0,318,0.0,
25802,1300116708415897796,223269203.0,,19.4266110944268,-99.17182068360954,7800.0,1.0,0.0,,1.0,176,0.0,
25803,1300122257094507235,423285263.0,,19.4255,-99.17979,1414.0,4.0,2.0,2.0,6.0,363,2.0,
25804,1300122678078845168,539407308.0,,19.4070546,-99.1726476,2623.0,1.0,1.0,1.0,,360,1.0,
25805,1300164443466639011,,,19.40817681218655,-99.17350697536264,4166.0,3.0,10.0,,3.0,84,10.0,
25806,1300177567978652866,334668585.0,,19.45654,-99.21164,900.0,1.0,0.0,,2.0,329,0.0,
25807,1300221749732743802,11507720.0,,19.4204766,-99.1668596,1102.0,1.0,1.0,1.0,1.0,168,1.0,
25808,1300222518089394317,60839298.0,,19.4351009,-99.1983421,2100.0,1.0,1.0,1.0,1.0,364,1.0,
25809,1300234780700250769,113317162.0,,19.4526817,-99.1290099,907.0,1.0,4.0,4.0,2.0,171,4.0,
25810,1300234955183534889,591956544.0,,19.400574199325767,-99.14547432625078,880.0,2.0,1.0,1.0,2.0,364,1.0,
25811,1300253653467368047,,,19.4398934,,707.0,1.0,0.0,,4.0,361,0.0,
25812,1300266282485093987,36138409.0,,19.3821183,-99.1813485,1198.0,2.0,0.0,,10.0,365,0.0,
25813,1300268614267383871,,,19.44013,,550.0,1.0,0.0,,4.0,359,0.0,
25814,1300348768011215820,387698666.0,,19.4485618663661,-99.21983566135168,1143.0,2.0,0.0,,1.0,355,0.0,
25815,1300349178472449870,124638158.0,,19.3573158,-99.1235904,500.0,3.0,0.0,,1.0,29,0.0,
25816,1300358931738475444,170270516.0,,19.420919236760156,-99.17328888675536,450.0,30.0,0.0,,1.0,362,0.0,
25817,1300396915840002457,391894794.0,,19.433981843628004,-99.21210251748562,650.0,1.0,2.0,2.0,1.0,317,2.0,
25818,1300439055519148142,,,19.392376408190557,-99.17499240029645,280.0,1.0,1.0,1.0,1.0,348,1.0,
25819,1300673230041665926,113317162.0,,19.450783405080657,-99.12757571786642,793.0,1.0,3.0,3.0,2.0,119,3.0,
25820,1300786984927319534,213371668.0,,19.458279575355924,-99.12363186478616,750.0,1.0,1.0,1.0,1.0,261,1.0,
25821,1300797029986678124,302934710.0,,19.43199,-99.15013,1200.0,1.0,0.0,,1.0,363,0.0,
25822,1300801369605135631,131670142.0,,19.42037,-99.16976,1600.0,1.0,0.0,,2.0,272,0.0,
25823,1300820723944815409,67472234.0,,19.3578183,-99.1494049,1039.0,1.0,0.0,,39.0,359,0.0,
25824,1300920936556554729,,,19.42741,-99.1604846,1922.0,1.0,0.0,,32.0,361,0.0,
25825,1300921592818900427,,,19.42741,-99.1604846,1922.0,1.0,0.0,,32.0,365,0.0,
25826,1300967657630283749,333035396.0,,19.412119791327232,-99.16444427130472,950.0,1.0,6.0,,,341,6.0,
25827,1300979176372454124,490619071.0,,,-99.17119890791965,800.0,1.0,2.0,2.0,1.0,365,2.0,
25828,1301008664883508106,,,19.39125713917298,-99.15329198818354,350.0,1.0,0.0,,5.0,362,0.0,
25829,1301056462154699643,54790139.0,,19.43735,-99.18621,962.0,5.0,0.0,,1.0,18,0.0,
25830,1301056834573465661,273382467.0,,19.37398025417485,-99.15676351636648,3036.0,2.0,0.0,,3.0,342,0.0,
25831,1301181598446920630,,,19.3478692,-99.1541024,943.0,1.0,0.0,,2.0,362,0.0,
25832,1301446868501489229,164166394.0,,,-99.22371029461756,400.0,2.0,1.0,1.0,2.0,144,1.0,
25833,1301460596270469898,408592978.0,,19.35187,-99.22331,3143.0,1.0,0.0,,1.0,365,0.0,
25834,1301508384360894667,62546542.0,,19.43262,-99.16936,804.0,1.0,5.0,5.0,1.0,359,5.0,
25835,1301642652635702506,431029822.0,,19.44659776798204,-99.18202822574617,1120.0,1.0,0.0,,1.0,346,0.0,
25836,1301728900647046816,,,19.418187975562223,-99.17445629819792,3000.0,1.0,0.0,,1.0,363,0.0,
25837,1301758372383363036,420116015.0,,19.41962,-99.12366,921.0,1.0,5.0,5.0,1.0,176,5.0,
25838,1301761938632535505,3914568.0,,19.414985868138615,-99.15854381879824,4229.0,4.0,0.0,,1.0,219,0.0,
25839,1302164489402936551,499119766.0,,19.44156004653288,,640.0,1.0,0.0,,1.0,361,0.0,
25840,1298850255038652840,3671870.0,,19.408874194794837,-99.1726122144904,,1.0,0.0,,2.0,309,0.0,
25841,1298854534431876624,101889079.0,,19.41745,-99.16316,1442.0,2.0,1.0,1.0,1.0,143,1.0,
25842,1298854916808621137,,,19.42741,-99.1604846,1559.0,1.0,0.0,,32.0,172,0.0,
25843,1298864572119163527,180599213.0,,19.4198378,-99.1739942,1040.0,2.0,1.0,1.0,1.0,86,1.0,
25844,1298880172187663567,60231874.0,,19.41782,-99.15818,1600.0,20.0,0.0,,3.0,336,0.0,
25845,1298896276730728932,218513158.0,,19.346,-99.17049,560.0,2.0,0.0,,1.0,363,0.0,
25846,1298917100057649601,552176005.0,,19.4345867,-99.1871529,2496.0,1.0,0.0,,24.0,327,0.0,
25847,1298922464757734386,,,19.42741,-99.1604846,1759.0,1.0,0.0,,32.0,174,0.0,
25848,1299196952668247451,,,19.42741,-99.1604846,1948.0,1.0,0.0,,32.0,364,0.0,
25849,1299213111615863666,,,19.42741,-99.1604846,1914.0,1.0,0.0,,32.0,171,0.0,
25850,1299214026096517656,,,19.42741,-99.1604846,2053.0,1.0,0.0,,32.0,353,0.0,
25851,1299233685540398816,,,19.42741,-99.1604846,2053.0,1.0,0.0,,32.0,362,0.0,
25852,1299314572214680097,,,19.42741,-99.1604846,2054.0,1.0,0.0,,32.0,353,0.0,
25853,1299317569135287200,,,19.42741,-99.1604846,2003.0,1.0,0.0,,32.0,361,0.0,
25854,1299336305757180410,,,19.42741,-99.1604846,2171.0,1.0,1.0,1.0,32.0,352,1.0,
25855,1299336981303060990,,,19.42741,-99.1604846,2101.0,1.0,0.0,,32.0,245,0.0,
25856,1299344397004762286,,,19.4151199,-99.170139,,2.0,1.0,1.0,1.0,305,1.0,
25857,1299361338041891005,,,19.42741,-99.1604846,1805.0,1.0,0.0,,32.0,355,0.0,
25858,1299364524696181635,,,19.4178796,-99.1607079,4805.0,1.0,0.0,,1.0,0,0.0,
25859,1299381658542729729,133822410.0,,19.43438,-99.15485,1722.0,2.0,0.0,,6.0,353,0.0,
25860,1299382083930351643,133822410.0,,19.43438,-99.15485,1600.0,2.0,0.0,,6.0,357,0.0,
25861,1299382782530439437,133822410.0,,19.43438,-99.15485,1636.0,2.0,0.0,,6.0,358,0.0,
25862,1299411872375468448,,,19.42741,-99.1604846,1522.0,1.0,0.0,,32.0,170,0.0,
25863,1299424413230273990,8223764.0,,,-99.22973001926675,750.0,2.0,0.0,,2.0,364,0.0,
25864,1299429204303268820,152128601.0,,19.393940866425087,-99.16902063577987,5714.0,1.0,0.0,,8.0,89,0.0,
25865,1299475313267448196,,,19.42741,-99.1604846,1559.0,1.0,0.0,,32.0,359,0.0,
25866,1299516473022876813,438585457.0,,19.44201657824695,-99.20011572539804,529.0,1.0,4.0,4.0,2.0,9,4.0,
25867,1299518906951879447,570132723.0,,19.44448898899499,-99.2013329883606,1478.0,3.0,0.0,,3.0,334,0.0,
25868,1299523716346405687,544168623.0,,19.42873,-99.1569,2634.0,3.0,0.0,,3.0,363,0.0,
25869,1299528449972536679,571500827.0,,19.414967000086733,-99.13423680047671,821.0,2.0,1.0,1.0,1.0,81,1.0,
25870,1299530319454296306,4098403.0,,19.433339812752983,-99.17791288664576,2131.0,3.0,0.0,,1.0,90,0.0,
25871,1299534090014261670,544168623.0,,19.429033371191693,-99.15842087899784,1686.0,3.0,0.0,,3.0,363,0.0,
25872,1299537226123855267,,,19.42741,-99.1604846,1960.0,1.0,0.0,,32.0,360,0.0,
25873,1299537310332499405,,,19.42741,-99.1604846,1948.0,1.0,0.0,,32.0,364,0.0,
25874,1299547049925226324,110894993.0,,19.444277534171796,-99.20182373188692,600.0,10.0,0.0,,1.0,362,0.0,
25875,1299561226424215468,443898198.0,,19.349495612057513,-99.1866198627896,465.0,1.0,2.0,2.0,5.0,365,2.0,
25876,1299574998160418400,260215011.0,,19.383215317105797,-99.15077313862302,1413.0,2.0,0.0,,11.0,89,0.0,
25877,1299621129188383599,84902222.0,,19.3651769,-99.1546529,474.0,10.0,0.0,,1.0,283,0.0,
25878,1299690677092334838,230267698.0,,19.41024,,1300.0,1.0,0.0,,1.0,361,0.0,
25879,1299928726356983051,,,19.42741,-99.1604846,1948.0,1.0,1.0,1.0,32.0,361,1.0,
25880,1299929278146165222,,,19.42741,-99.1604846,1960.0,1.0,0.0,,32.0,306,0.0,
25881,1299941143652474370,230992075.0,,,-99.1556667,650.0,1.0,2.0,2.0,10.0,365,2.0,
25882,1299980531395751189,530494363.0,,19.4073032,-99.169703,5223.0,1.0,3.0,3.0,6.0,312,3.0,
25883,1299998393805766364,,,19.42741,-99.1604846,1960.0,1.0,0.0,,32.0,350,0.0,
25884,1303754441717092213,,,19.40671,-99.18254,1000.0,1.0,0.0,,12.0,359,0.0,
25885,1303825997166773732,,,19.4600612,-99.1296636,549.0,2.0,0.0,,1.0,70,0.0,
25886,1303917648168646170,541328848.0,,,-99.1784248338684,376.0,1.0,1.0,1.0,2.0,365,1.0,
25887,1303921303464832656,106669360.0,,19.40305,-99.1632,921.0,4.0,1.0,1.0,9.0,347,1.0,
25888,1303958503409961360,482538796.0,,19.4300656,-99.1712724,3114.0,1.0,0.0,,11.0,365,0.0,
25889,1303969278521573770,438585457.0,,19.44321245610805,-99.19918571469267,1047.0,4.0,1.0,1.0,2.0,9,1.0,
25890,1303977398548408741,482538796.0,,19.4300656,-99.1712724,2730.0,1.0,0.0,,11.0,365,0.0,
25891,1304234784526446649,,,19.4039131,-99.1710255,2505.0,1.0,0.0,,22.0,348,0.0,
25892,1304261978049000274,,,19.4039131,-99.1710255,2505.0,1.0,0.0,,22.0,359,0.0,
25893,1304354624169260951,260215011.0,,19.3575448,-99.1579547,9991.0,2.0,0.0,,11.0,107,0.0,
25894,1304380674495478863,16148871.0,,19.4166783,-99.1548215,2011.0,1.0,1.0,1.0,,363,1.0,
25895,1304382651843774473,379888343.0,,19.414643537189853,-99.12828078496013,613.0,1.0,0.0,,22.0,20,0.0,
25896,1304413911383771634,403848214.0,,19.4286725,-99.1616682,2681.0,1.0,2.0,2.0,39.0,272,2.0,
25897,1304422363901512343,538264845.0,,19.41428395708975,-99.15572938080614,2171.0,1.0,0.0,,1.0,350,0.0,
25898,1304444755410782709,,,19.4039131,-99.1710255,1812.0,1.0,0.0,,22.0,364,0.0,
25899,1304449522541267385,191724621.0,,19.406772392986895,-99.14948672360369,360.0,1.0,0.0,,1.0,364,0.0,
25900,1304455596480117593,,,19.4039131,-99.1710255,2065.0,1.0,0.0,,22.0,358,0.0,
25901,1304457372832117969,539407308.0,,19.4039131,-99.1710255,2065.0,1.0,0.0,,,45,0.0,
25902,1304464351009986855,550545730.0,,,-99.17510385145113,240.0,5.0,0.0,,4.0,350,0.0,
25903,1304476690339440962,38676032.0,,19.4021628,-99.1719312,746.0,2.0,3.0,3.0,1.0,349,3.0,
25904,1304508020756788057,465245250.0,,19.47398,-99.12375,672.0,3.0,1.0,1.0,1.0,363,1.0,
25905,1304547597305882779,481446673.0,,19.42846555049171,-99.19993053238504,500.0,1.0,0.0,,1.0,343,0.0,
25906,1304560018212271383,287195479.0,,19.34530366945641,,325.0,1.0,0.0,,2.0,365,0.0,
25907,1304572526414659682,50305161.0,,19.4094592,-99.1791426,,3.0,0.0,,96.0,309,0.0,
25908,1304581079363925666,31611818.0,,19.413743242834407,-99.17027983814478,3000.0,2.0,2.0,2.0,1.0,273,2.0,
25909,1304595740367512997,596058993.0,,19.4138,-99.1743,851.0,1.0,0.0,,1.0,361,0.0,
25910,1304645235916909003,164898812.0,,19.4366472,-99.1399032,1359.0,2.0,0.0,,16.0,358,0.0,
25911,1304647384688069662,34331356.0,,19.4355942,-99.1573145,1560.0,3.0,0.0,,3.0,359,0.0,
25912,1304668110407667655,156455377.0,,19.41305623901319,-99.15515197363094,780.0,1.0,3.0,3.0,24.0,364,3.0,
25913,1304673021471470218,265204288.0,,19.35347352165961,-99.18107103556396,990.0,2.0,1.0,1.0,1.0,365,1.0,
25914,1304722452404459967,118220028.0,,19.3690989,-99.1881772,1500.0,2.0,0.0,,1.0,356,0.0,
25915,1304759327854575896,227670664.0,,19.35831,-99.16883,1771.0,2.0,3.0,3.0,1.0,349,3.0,
25916,1304864123363048029,563472635.0,,19.38899,-99.16133,345.0,1.0,0.0,,2.0,365,0.0,
25917,1304877209649114670,563472635.0,,19.38724617490181,-99.16251122678658,345.0,1.0,0.0,,2.0,365,0.0,
25918,1305004117640089327,30026600.0,,19.43692,-99.18004,1182.0,1.0,0.0,,14.0,358,0.0,
25919,1305129418766037635,163783416.0,,19.43125056249837,-99.16636637050918,624.0,1.0,1.0,1.0,6.0,265,1.0,
25920,1305133854888306096,421166436.0,,19.43441091460904,-99.14602636938442,500.0,2.0,0.0,,8.0,362,0.0,
25921,1305139826155477652,25705137.0,,19.434277787508343,-99.15368232876062,2500.0,2.0,1.0,1.0,3.0,364,1.0,
25922,1305142566665850626,591793373.0,,19.47998827880392,-99.21620432374584,350.0,1.0,2.0,2.0,3.0,365,2.0,
25923,1305221962353880137,265004393.0,,19.41437975133091,-99.17310593132876,5000.0,3.0,0.0,,1.0,214,0.0,
25924,1305224962322993020,529319116.0,,,-99.16645833829584,2000.0,1.0,0.0,,17.0,31,0.0,
25925,1305236825385519171,529319116.0,,19.43646042119955,-99.14642888079972,2000.0,1.0,0.0,,17.0,31,0.0,
25926,1305240683553727680,529319116.0,,19.43654673038248,-99.1459970082964,2000.0,1.0,0.0,,17.0,31,0.0,
25927,1305242261794164360,529319116.0,,19.436673455254844,-99.14675906924518,2000.0,1.0,0.0,,17.0,31,0.0,
25928,1305243244712162900,529319116.0,,19.434872595820934,-99.14672107904224,2000.0,1.0,0.0,,17.0,31,0.0,
25929,1305276852268586631,10764020.0,,19.40601,-99.17293,7924.0,1.0,0.0,,,319,0.0,
25930,1305284898595962088,10764020.0,,19.404291009832548,-99.1749900716106,7924.0,1.0,1.0,1.0,,316,1.0,
25931,1305361516536778403,514322727.0,,19.4337529,-99.1562922,1224.0,3.0,1.0,1.0,1.0,84,1.0,
25932,1305389280109037662,171209158.0,,19.437682236204186,-99.18748370456797,5523.0,1.0,2.0,2.0,4.0,357,2.0,
25933,1305447914683637621,,,19.420145,-99.1426795,942.0,1.0,0.0,,1.0,363,0.0,
25934,1305786607869234908,589823596.0,,19.4169896,-99.1432669,650.0,1.0,1.0,1.0,1.0,359,1.0,
25935,1305874619205075392,,,19.3879458,-99.1356713,500.0,1.0,1.0,1.0,1.0,364,1.0,
25936,1302317469914196132,51185288.0,,19.41539133409271,-99.17207021266222,1800.0,2.0,0.0,,4.0,358,0.0,
25937,1302323042344114748,,,19.387912,-99.1466325,1100.0,2.0,0.0,,1.0,359,0.0,
25938,1302402995790908676,247112495.0,,19.428421,-99.1098924,233.0,1.0,4.0,4.0,11.0,57,4.0,
25939,1302447270917785673,117198146.0,,19.4283359,-99.1605518,1600.0,1.0,0.0,,4.0,305,0.0,
